Timestamp (ms),X: (m/s^2),Y: (m/s^2),Z: (m/s^2)
124230,5,443866,-8,238783,1,167739, 
124307,5,513260,-8,344070,1,158167, 
124385,5,491724,-8,224425,1,263456, 
124462,5,424723,-8,222033,1,220383, 
124541,5,506082,-8,255533,1,273027, 
124618,5,458223,-8,293819,1,129453, 
124695,5,484545,-8,202888,1,203633, 
124773,5,403186,-8,198103,1,203633, 
124850,5,443866,-8,238783,1,139024, 
124927,5,446259,-8,248354,1,217990, 
125005,5,486938,-8,260319,1,234741, 
125083,5,427115,-8,265104,1,191668, 
125161,5,448652,-8,214853,1,225169, 
125238,5,498903,-8,202888,1,217990, 
